-2,527	1,897	-2,670	-2,724	-2,552	0,320
-2,739	0,203	-5,344	-2,299	-2,981	0,600
-2,571	1,068	-4,359	-0,656	-5,050	0,283
-3,886	0,721	-3,705	0,009	-4,335	-1,922
-2,250	0,890	-4,551	0,952	-4,135	-0,670
-3,529	1,252	-3,854	1,116	-3,354	1,756
-2,115	1,694	-4,911	-0,522	-2,699	-0,543
-2,200	3,612	-1,945	0,751	-3,189	-0,623
-0,709	0,374	-3,163	-1,878	-3,867	0,161
-3,435	1,133	-3,902	-0,951	-0,829	-0,177
-3,465	0,820	-3,063	1,428	-0,132	0,497
-1,606	-0,673	-2,558	-0,444	-2,425	-2,614
-5,678	1,309	-2,699	1,229	-2,893	-0,117
-3,314	1,485	-1,731	-0,896	-2,514	-1,326
-0,124	0,701	-1,705	-0,718	-2,663	-0,345
-3,569	-2,335	-4,141	0,329	-4,297	0,059
-3,051	1,200	-3,264	-1,055	-3,687	2,517
-2,534	0,157	-1,161	0,794	-2,129	-1,523
-3,803	1,932	-5,093	0,561	-3,164	-0,143
-1,554	-0,203	-3,752	0,729	-1,366	0,976
-3,756	-0,785	-4,714	0,044	-3,340	2,094
-3,916	-0,042	-2,460	1,377	-2,386	2,319
-2,708	1,534	-2,031	1,174	-3,306	1,348
-4,234	0,061	-2,502	1,938	-4,437	0,442
-2,482	-2,785	-2,631	-1,801	-2,580	-0,303
-3,105	-0,578	-3,282	1,547	-5,315	-0,880
-2,072	-0,441	-5,869	0,892	-3,829	0,414
-4,605	-0,846	0,008	0,512	-3,084	0,109
-0,915	0,351	-2,825	2,017	-2,727	-0,807
-3,277	-1,302	-4,435	0,594	-2,868	-1,820
-3,610	0,476	-1,509	0,922	-3,982	-1,387
-2,867	0,676	-5,629	-0,015	-1,892	1,229
-3,607	1,424	-0,402	0,499	-2,204	0,190
-4,128	-0,162	-2,616	-2,467	-4,038	0,797
-4,072	0,275	-3,657	0,072	-6,833	1,143
-2,819	-0,520	-3,955	-1,539	-1,944	-1,501
-2,168	0,458	-3,319	1,648	-4,461	1,059
-5,163	-0,616	-3,585	0,416	-1,432	0,545
-5,377	-0,111	-4,237	1,152	-3,605	-0,254
-3,737	2,302	-2,979	0,397	-1,869	-1,222
-5,067	0,762	-3,732	-0,422	-2,336	1,286
-3,179	0,639	-3,380	1,895	-2,961	-3,931
-4,409	0,437	-1,794	-0,818	-1,661	0,660
-4,699	0,115	-2,913	-2,989	-2,262	-0,458
