-1,166	1,342	-1,267	-1,926	-1,183	0,226
-1,315	0,144	-3,158	-1,625	-1,487	0,424
-1,197	0,755	-2,461	-0,464	-2,950	0,200
-2,127	0,510	-1,999	0,006	-2,444	-1,359
-0,970	0,630	-2,597	0,673	-2,302	-0,474
-1,874	0,886	-2,104	0,789	-1,750	1,242
-0,875	1,198	-2,851	-0,369	-1,287	-0,384
-0,934	2,554	-0,754	0,531	-1,634	-0,440
0,120	0,265	-1,615	-1,328	-2,113	0,114
-1,807	0,801	-2,138	-0,673	0,035	-0,125
-1,829	0,580	-1,544	1,009	0,528	0,351
-0,515	-0,476	-1,188	-0,314	-1,094	-1,849
-3,394	0,926	-1,287	0,869	-1,425	-0,083
-1,722	1,050	-0,603	-0,634	-1,156	-0,938
0,534	0,496	-0,584	-0,508	-1,262	-0,244
-1,903	-1,651	-2,307	0,233	-2,417	0,041
-1,536	0,848	-1,687	-0,746	-1,986	1,780
-1,171	0,111	-0,200	0,562	-0,884	-1,077
-2,067	1,366	-2,980	0,397	-1,616	-0,101
-0,478	-0,144	-2,032	0,515	-0,345	0,690
-2,034	-0,555	-2,712	0,031	-1,740	1,481
-2,147	-0,029	-1,118	0,974	-1,066	1,640
-1,293	1,085	-0,815	0,830	-1,717	0,953
-2,372	0,043	-1,148	1,370	-2,516	0,312
-1,134	-1,969	-1,239	-1,273	-1,203	-0,214
-1,574	-0,409	-1,700	1,094	-3,137	-0,622
-0,844	-0,312	-3,529	0,630	-2,086	0,293
-2,635	-0,598	0,627	0,362	-1,560	0,077
-0,026	0,248	-1,376	1,426	-1,307	-0,570
-1,696	-0,921	-2,515	0,420	-1,407	-1,287
-1,931	0,337	-0,446	0,652	-2,195	-0,981
-1,406	0,478	-3,359	-0,011	-0,717	0,869
-1,929	1,007	0,337	0,353	-0,937	0,134
-2,297	-0,115	-1,228	-1,744	-2,234	0,564
-2,258	0,195	-1,965	0,051	-4,211	0,808
-1,372	-0,368	-2,175	-1,088	-0,753	-1,061
-0,911	0,324	-1,725	1,165	-2,533	0,749
-3,029	-0,436	-1,914	0,294	-0,391	0,385
-3,181	-0,078	-2,375	0,814	-1,927	-0,179
-2,021	1,628	-1,485	0,281	-0,700	-0,864
-2,962	0,539	-2,017	-0,298	-1,030	0,909
-1,627	0,452	-1,769	1,340	-1,472	-2,780
-2,496	0,309	-0,647	-0,578	-0,553	0,467
-2,701	0,082	-1,438	-2,114	-0,978	-0,324
-1,069	-0,489	-0,541	-1,183	-2,065	0,540
-1,672	-0,401	-2,542	1,668	-1,213	0,666
-0,586	-0,094	-2,642	0,311	-0,773	-0,794
-2,101	-1,283	-1,892	-0,922	-1,815	-0,689
-0,313	-0,756	-1,532	0,085	-2,750	0,507
0,370	-0,702	-0,961	-0,386	-1,018	0,490
-0,722	0,425	-0,775	0,472	0,151	0,250
-2,216	-0,261	-1,026	-0,216	-0,321	-1,257
-1,967	0,099	-2,741	0,740	-0,497	-0,503
-0,772	0,365	-0,419	-0,263	-1,349	1,595
-1,008	0,940	-2,158	1,612	-1,117	0,100
-0,159	-0,769	-1,829	0,590	-1,968	-0,716
-1,981	-0,655	-2,262	-1,031	-0,844	0,628
-0,627	0,665	-0,982	-0,152	-3,106	0,431
-1,700	-1,017	-2,213	-0,117	0,489	-0,289
-0,419	0,716	-1,593	-0,085	-2,271	-1,147
-1,742	0,218	-1,469	-1,504	-2,835	-0,644
-1,244	0,685	-1,763	-1,126	-1,536	-1,672
-0,690	0,774	-1,565	-0,055	-0,266	-0,831
