-0,307	0,775	-0,365	-1,112	-0,317	0,131
-0,393	0,083	-1,457	-0,938	-0,492	0,245
-0,325	0,436	-1,055	-0,268	-1,337	0,116
-0,862	0,294	-0,788	0,003	-1,045	-0,785
-0,194	0,363	-1,133	0,389	-0,963	-0,273
-0,716	0,511	-0,849	0,456	-0,644	0,717
-0,139	0,692	-1,280	-0,213	-0,377	-0,222
-0,173	1,475	-0,069	0,306	-0,577	-0,254
0,435	0,153	-0,566	-0,767	-0,854	0,066
-0,677	0,463	-0,868	-0,388	0,386	-0,072
-0,690	0,335	-0,526	0,583	0,671	0,203
0,069	-0,275	-0,320	-0,181	-0,265	-1,067
-1,593	0,535	-0,377	0,502	-0,456	-0,048
-0,628	0,606	0,018	-0,366	-0,301	-0,541
0,674	0,286	0,029	-0,293	-0,363	-0,141
-0,732	-0,953	-0,966	0,134	-1,030	0,024
-0,521	0,490	-0,608	-0,431	-0,780	1,028
-0,310	0,064	0,251	0,324	-0,144	-0,622
-0,828	0,789	-1,354	0,229	-0,567	-0,058
0,090	-0,083	-0,807	0,298	0,167	0,398
-0,809	-0,321	-1,200	0,018	-0,639	0,855
-0,874	-0,017	-0,280	0,562	-0,249	0,947
-0,381	0,626	-0,105	0,479	-0,625	0,550
-1,004	0,025	-0,297	0,791	-1,087	0,180
-0,289	-1,137	-0,349	-0,735	-0,328	-0,124
-0,543	-0,236	-0,615	0,632	-1,445	-0,359
-0,121	-0,180	-1,671	0,364	-0,838	0,169
-1,155	-0,345	0,728	0,209	-0,534	0,044
0,351	0,143	-0,429	0,823	-0,389	-0,329
-0,613	-0,532	-1,086	0,243	-0,446	-0,743
-0,749	0,194	0,109	0,376	-0,901	-0,566
-0,446	0,276	-1,573	-0,006	-0,048	0,502
-0,748	0,582	0,561	0,204	-0,175	0,077
-0,960	-0,066	-0,343	-1,007	-0,924	0,325
-0,938	0,112	-0,768	0,030	-2,065	0,467
-0,426	-0,212	-0,890	-0,628	-0,069	-0,613
-0,160	0,187	-0,630	0,673	-1,096	0,432
-1,383	-0,252	-0,739	0,170	0,140	0,222
-1,470	-0,045	-1,005	0,470	-0,747	-0,104
-0,801	0,940	-0,491	0,162	-0,038	-0,499
-1,344	0,311	-0,799	-0,172	-0,229	0,525
-0,573	0,261	-0,655	0,774	-0,484	-1,605
-1,075	0,178	-0,008	-0,334	0,047	0,270
-1,194	0,047	-0,464	-1,220	-0,199	-0,187
-0,251	-0,282	0,054	-0,683	-0,826	0,312
-0,599	-0,232	-1,102	0,963	-0,334	0,384
0,028	-0,054	-1,159	0,180	-0,080	-0,459
-0,847	-0,741	-0,726	-0,532	-0,682	-0,398
0,186	-0,436	-0,519	0,049	-1,222	0,293
0,580	-0,405	-0,189	-0,223	-0,222	0,283
-0,051	0,246	-0,081	0,272	0,453	0,145
-0,914	-0,150	-0,226	-0,125	0,181	-0,726
-0,769	0,057	-1,216	0,427	0,079	-0,291
-0,080	0,211	0,124	-0,152	-0,413	0,921
-0,216	0,543	-0,880	0,931	-0,279	0,058
0,274	-0,444	-0,690	0,340	-0,770	-0,413
-0,778	-0,378	-0,940	-0,595	-0,121	0,362
0,004	0,384	-0,201	-0,088	-1,427	0,249
-0,616	-0,587	-0,912	-0,068	0,648	-0,167
0,124	0,413	-0,554	-0,049	-0,945	-0,662
-0,640	0,126	-0,482	-0,868	-1,271	-0,372
-0,352	0,396	-0,652	-0,650	-0,521	-0,965
-0,032	0,447	-0,538	-0,032	0,212	-0,480
-0,364	-0,170	-1,382	-0,261	-1,011	-0,454
-0,224	-0,515	-0,588	1,144	-0,108	-0,163
0,487	-0,300	-0,929	-0,467	-0,508	-0,209
-0,495	0,711	-0,405	-0,113	0,097	0,664
-1,118	-0,854	-0,286	-0,288	-0,150	0,031
-0,656	0,979	-0,420	0,257	-1,291	-0,083
-0,340	-0,009	0,067	-0,571	0,251	-0,139
-1,060	-0,602	-0,329	-0,135	-0,675	0,677
-0,578	0,662	0,147	-0,414	-0,883	0,107
-0,484	-0,714	-0,175	0,285	-0,601	-0,890
-0,529	-0,163	-0,243	-0,791	-0,192	0,774
-0,453	-0,658	-0,578	0,056	0,024	0,791
-0,984	-0,110	-0,215	0,662	0,018	-0,310
-1,104	0,134	-0,985	-0,197	-0,289	-0,676
-1,298	-0,324	-0,449	0,101	-0,702	-0,844
-0,262	0,090	0,279	-0,321	-0,920	-0,520
-0,897	-0,459	-0,162	-0,099	-1,616	-0,096
-1,248	0,342	-0,119	-0,056	-0,723	0,578
-1,895	0,226	-0,049	-0,238	-0,750	-0,293
-0,016	0,011	-0,039	0,411	-1,144	-0,236
-1,025	1,130	-0,711	-0,442	-0,657	-0,035
-0,400	-0,555	-0,759	-0,551	-0,979	0,410
-0,268	-0,630	-0,131	0,151	0,350	-0,204
-0,469	-0,695	-0,452	0,539	-0,816	0,603
0,231	-0,195	-0,255	0,592	-0,406	0,481
0,143	-0,032	-0,831	-0,157	-0,611	1,173
-0,070	-1,166	-1,028	-0,025	-0,354	0,159
-1,204	-0,089	-1,244	-0,382	-0,798	0,010
-0,424	-0,123	0,382	1,187	-0,555	0,093
-0,107	-0,801	0,225	0,123	-0,717	-0,002
-0,946	-0,882	-0,505	0,719	-0,436	-0,015
-0,510	-0,130	0,202	0,086	-1,121	0,628
-0,557	-0,395	0,359	0,091	-0,009	0,453
0,050	0,025	-0,704	-0,499	0,310	0,215
0,299	0,836	-0,668	0,073	-0,470	0,349
-0,186	-0,481	-0,392	-0,344	-1,188	-0,435
-0,694	-0,363	0,465	-0,480	-0,539	-0,340
