-2,789	0,849	-2,853	-1,218	-2,800	0,143
-2,883	0,091	-4,048	-1,028	-2,992	0,268
-2,808	0,478	-3,608	-0,294	-3,917	0,127
-3,396	0,323	-3,315	0,004	-3,597	-0,860
-2,665	0,398	-3,694	0,426	-3,508	-0,300
-3,237	0,560	-3,382	0,499	-3,158	0,785
-2,604	0,758	-3,855	-0,234	-2,865	-0,243
-2,642	1,615	-2,528	0,336	-3,085	-0,278
-1,975	0,167	-3,073	-0,840	-3,388	0,072
-3,194	0,507	-3,403	-0,426	-2,029	-0,079
-3,208	0,367	-3,028	0,638	-1,717	0,222
-2,377	-0,301	-2,802	-0,199	-2,743	-1,169
-4,198	0,586	-2,866	0,549	-2,952	-0,052
-3,140	0,664	-2,433	-0,401	-2,782	-0,593
-1,714	0,314	-2,421	-0,321	-2,849	-0,154
-3,255	-1,044	-3,510	0,147	-3,580	0,026
-3,023	0,536	-3,118	-0,472	-3,307	1,126
-2,792	0,070	-2,178	0,355	-2,610	-0,681
-3,359	0,864	-3,936	0,251	-3,073	-0,064
-2,353	-0,091	-3,336	0,326	-2,269	0,436
-3,338	-0,351	-3,767	0,020	-3,152	0,936
-3,409	-0,019	-2,759	0,616	-2,726	1,037
-2,869	0,686	-2,567	0,525	-3,137	0,603
-3,552	0,027	-2,777	0,867	-3,643	0,198
-2,768	-1,246	-2,835	-0,805	-2,812	-0,136
-3,047	-0,259	-3,126	0,692	-4,035	-0,394
-2,585	-0,197	-4,283	0,399	-3,371	0,185
-3,718	-0,378	-1,655	0,229	-3,038	0,049
-2,068	0,157	-2,922	0,902	-2,878	-0,361
-3,124	-0,582	-3,642	0,266	-2,941	-0,814
-3,273	0,213	-2,333	0,412	-3,439	-0,620
-2,941	0,302	-4,176	-0,007	-2,505	0,550
-3,271	0,637	-1,838	0,223	-2,644	0,085
-3,504	-0,073	-2,828	-1,103	-3,464	0,356
-3,479	0,123	-3,294	0,032	-4,714	0,511
-2,919	-0,233	-3,427	-0,688	-2,528	-0,671
-2,628	0,205	-3,143	0,737	-3,653	0,474
-3,967	-0,276	-3,262	0,186	-2,299	0,244
-4,063	-0,050	-3,553	0,515	-3,270	-0,113
-3,330	1,030	-2,990	0,177	-2,494	-0,546
-3,925	0,341	-3,327	-0,189	-2,703	0,575
-3,080	0,286	-3,170	0,848	-2,982	-1,758
-3,630	0,195	-2,461	-0,366	-2,401	0,295
-3,760	0,052	-2,961	-1,337	-2,670	-0,205
-2,728	-0,309	-2,393	-0,748	-3,358	0,342
-3,109	-0,254	-3,659	1,055	-2,819	0,421
-2,422	-0,059	-3,722	0,197	-2,540	-0,502
-3,380	-0,812	-3,248	-0,583	-3,199	-0,436
-2,249	-0,478	-3,020	0,054	-3,790	0,321
-1,817	-0,444	-2,659	-0,244	-2,695	0,310
-2,508	0,269	-2,541	0,298	-1,956	0,158
-3,453	-0,165	-2,700	-0,136	-2,254	-0,795
-3,295	0,062	-3,785	0,468	-2,365	-0,318
-2,540	0,231	-2,316	-0,167	-2,905	1,009
-2,689	0,595	-3,416	1,020	-2,758	0,063
-2,152	-0,487	-3,208	0,373	-3,296	-0,453
-3,304	-0,415	-3,482	-0,652	-2,585	0,397
-2,448	0,420	-2,673	-0,096	-4,016	0,273
-3,127	-0,643	-3,451	-0,074	-1,742	-0,183
-2,317	0,453	-3,059	-0,054	-3,487	-0,725
-3,153	0,138	-2,980	-0,951	-3,844	-0,407
-2,838	0,434	-3,166	-0,712	-3,023	-1,058
-2,488	0,490	-3,041	-0,035	-2,219	-0,525
-2,851	-0,186	-3,967	-0,286	-3,560	-0,497
-2,698	-0,564	-3,097	1,253	-2,570	-0,179
-1,919	-0,329	-3,470	-0,512	-3,009	-0,229
-2,995	0,779	-2,896	-0,124	-2,346	0,728
-3,677	-0,935	-2,765	-0,315	-2,616	0,034
-3,171	1,073	-2,912	0,282	-3,866	-0,090
-2,825	-0,010	-2,379	-0,626	-2,177	-0,152
-3,613	-0,659	-2,813	-0,148	-3,192	0,741
-3,085	0,725	-2,291	-0,454	-3,420	0,117
-2,982	-0,782	-2,644	0,312	-3,110	-0,975
-3,032	-0,179	-2,718	-0,867	-2,663	0,848
-2,948	-0,721	-3,086	0,062	-2,427	0,867
-3,530	-0,120	-2,688	0,726	-2,433	-0,339
-3,662	0,147	-3,531	-0,215	-2,769	-0,740
-3,875	-0,355	-2,944	0,111	-3,222	-0,925
-2,739	0,099	-2,147	-0,351	-3,461	-0,570
-3,435	-0,503	-2,630	-0,109	-4,222	-0,105
-3,819	0,374	-2,583	-0,061	-3,244	0,633
-4,528	0,248	-2,506	-0,261	-3,274	-0,321
-2,470	0,012	-2,495	0,450	-3,705	-0,258
-3,575	1,237	-3,231	-0,484	-3,172	-0,038
-2,891	-0,608	-3,284	-0,604	-3,525	0,450
-2,746	-0,691	-2,596	0,165	-2,069	-0,224
-2,966	-0,762	-2,947	0,590	-3,346	0,661
-2,199	-0,213	-2,732	0,649	-2,897	0,527
-2,295	-0,035	-3,362	-0,172	-3,122	1,285
-2,529	-1,278	-3,578	-0,027	-2,840	0,174
-3,771	-0,097	-3,815	-0,418	-3,327	0,011
-2,917	-0,135	-2,034	1,300	-3,060	0,101
-2,569	-0,878	-2,206	0,135	-3,237	-0,002
-3,488	-0,966	-3,005	0,787	-2,930	-0,016
-3,011	-0,142	-2,231	0,095	-3,680	0,687
-3,062	-0,433	-2,059	0,100	-2,462	0,496
-2,397	0,028	-3,224	-0,547	-2,113	0,236
-2,124	0,916	-3,184	0,080	-2,967	0,382
-2,656	-0,527	-2,882	-0,377	-3,754	-0,476
-3,212	-0,397	-1,942	-0,526	-3,042	-0,372
