-1,842	4,648	-2,193	-6,673	-1,903	0,783
-2,360	0,498	-8,743	-5,630	-2,954	1,470
-1,949	2,616	-6,328	-1,608	-8,022	0,694
-5,171	1,767	-4,727	0,021	-6,270	-4,708
-1,163	2,181	-6,799	2,332	-5,780	-1,641
-4,297	3,067	-5,092	2,734	-3,866	4,301
-0,833	4,150	-7,681	-1,279	-2,262	-1,330
-1,040	8,848	-0,417	1,839	-3,464	-1,525
2,612	0,917	-3,398	-4,599	-5,123	0,395
-4,065	2,776	-5,209	-2,331	2,319	-0,434
-4,138	2,008	-3,154	3,497	4,026	1,217
0,413	-1,649	-1,918	-1,088	-1,592	-6,404
-9,560	3,207	-2,264	3,009	-2,739	-0,286
-3,768	3,638	0,108	-2,195	-1,808	-3,249
4,046	1,718	0,172	-1,759	-2,175	-0,846
-4,395	-5,720	-5,795	0,805	-6,178	0,143
-3,126	2,938	-3,647	-2,585	-4,682	6,165
-1,859	0,385	1,504	1,945	-0,866	-3,730
-4,966	4,734	-8,127	1,375	-3,401	-0,351
0,542	-0,498	-4,843	1,785	1,002	2,391
-4,851	-1,923	-7,199	0,109	-3,833	5,129
-5,243	-0,102	-1,678	3,374	-1,497	5,680
-2,284	3,758	-0,627	2,876	-3,751	3,302
-6,022	0,150	-1,780	4,747	-6,520	1,082
-1,732	-6,822	-2,096	-4,411	-1,970	-0,743
-3,258	-1,416	-3,692	3,790	-8,671	-2,156
-0,728	-1,079	-10,028	2,184	-5,030	1,013
-6,932	-2,072	4,367	1,253	-3,207	0,266
2,106	0,860	-2,572	4,940	-2,331	-1,976
-3,679	-3,190	-6,516	1,456	-2,677	-4,457
-4,494	1,167	0,653	2,259	-5,406	-3,399
-2,674	1,656	-9,440	-0,037	-0,287	3,011
-4,486	3,489	3,363	1,223	-1,051	0,464
-5,762	-0,397	-2,058	-6,043	-5,542	1,952
-5,626	0,675	-4,610	0,178	-12,390	2,800
-2,557	-1,275	-5,338	-3,770	-0,414	-3,676
-0,961	1,122	-3,781	4,037	-6,579	2,594
-8,297	-1,510	-4,433	1,018	0,841	1,334
-8,822	-0,271	-6,030	2,821	-4,481	-0,622
-4,805	5,640	-2,948	0,972	-0,229	-2,993
-8,064	1,866	-4,792	-1,034	-1,373	3,150
-3,439	1,566	-3,931	4,642	-2,903	-9,630
-6,451	1,071	-0,045	-2,003	0,280	1,617
-7,162	0,282	-2,787	-7,322	-1,192	-1,123
-1,508	-1,694	0,324	-4,099	-4,958	1,872
-3,597	-1,390	-6,609	5,778	-2,007	2,305
0,165	-0,326	-6,956	1,077	-0,482	-2,751
-5,081	-4,446	-4,359	-3,195	-4,090	-2,385
1,114	-2,618	-3,112	0,294	-7,329	1,757
3,477	-2,433	-1,132	-1,338	-1,329	1,698
-0,305	1,474	-0,489	1,635	2,720	0,867
-5,481	-0,902	-1,357	-0,747	1,084	-4,354
-4,617	0,342	-7,299	2,563	0,476	-1,743
-0,478	1,265	0,745	-0,913	-2,478	5,525
-1,295	3,257	-5,280	5,586	-1,675	0,347
1,647	-2,665	-4,139	2,042	-4,622	-2,480
-4,665	-2,270	-5,641	-3,570	-0,726	2,174
0,023	2,303	-1,207	-0,528	-8,564	1,493
-3,694	-3,524	-5,470	-0,407	3,889	-1,002
0,744	2,479	-3,321	-0,296	-5,670	-3,973
-3,839	0,756	-2,893	-5,209	-7,623	-2,231
-2,115	2,375	-3,911	-3,900	-3,126	-5,792
-0,194	2,682	-3,226	-0,191	1,275	-2,878
-2,183	-1,018	-8,294	-1,565	-6,065	-2,723
-1,347	-3,089	-3,530	6,862	-0,646	-0,981
2,921	-1,800	-5,572	-2,805	-3,049	-1,254
-2,972	4,265	-2,432	-0,680	0,585	3,985
-6,705	-5,122	-1,715	-1,726	-0,899	0,186
-3,938	5,875	-2,521	1,545	-7,745	-0,496
-2,040	-0,056	0,401	-3,427	1,506	-0,832
-6,357	-3,610	-1,976	-0,808	-4,053	4,061
-3,468	3,973	0,884	-2,484	-5,300	0,641
-2,903	-4,284	-1,050	1,710	-3,603	-5,343
-3,176	-0,980	-1,458	-4,748	-1,152	4,645
-2,718	-3,949	-3,469	0,338	0,141	4,746
